ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,X,Notes,Accepted
1901A0321,holmd101,1901,DET,O,,BB,WS1190109250,0,1,1901A0939,,,,
1901A0322,holmd101,1901,DET,D,OF,LFG,,5,2,,,,Games by outfield position not kept officially,Y
1901A0323,holmd101,1901,DET,D,OF,RFG,,127,131,,,,Games by outfield position not kept officially,Y
1901A0324,mcals101,1901,DET,O,,G,MLA190105090,0,1,1901A0325,,,,
1901A0325,mcals101,1901,DET,O,,AB,MLA190105090,0,4,1901A0328,,,,
1901A0326,mcals101,1901,DET,O,,AB,DET190107220,6,5,,,,,
1901A0327,mcals101,1901,DET,O,,AB,WS1190109260,3,2,,,,,
1901A0328,mcals101,1901,DET,O,,R,MLA190105090,0,1,1901A0329,,,,
1901A0329,mcals101,1901,DET,O,,H,MLA190105090,0,2,1901A0334,,,,
1901A0330,mcals101,1901,DET,O,,BB,PHA190106110,0,2,1901A0888,,,,
1901A0331,mcals101,1901,DET,O,,BB,MLA190107042,0,1,1901A0275,,,,
1901A0332,mcals101,1901,DET,O,,BB,DET190109052,1,0,1901A0904,,,,
1901A0333,mcals101,1901,DET,O,,SH,,9,10,,,,SHs not shown on ICI sheets,
1901A0334,mcals101,1901,DET,D,C,G,MLA190105090,0,1,1901A0266,,,,
1901A0335,mcals101,1901,DET,D,3B,DP,DET190109150,1,0,1901A0348,,,,
1901A0336,millr112,1901,DET,O,,BB,BOS190106130,0,1,1901A0339,,,,
1901A0337,millr112,1901,DET,D,P,DP,BOS190108270,0,1,,,,,
1901A0338,nancd101,1901,DET,O,,BB,DET190105060,1,0,1901A0273,,,,
1901A0339,nancd101,1901,DET,O,,BB,BOS190106130,1,0,1901A0336,,,,
1901A0340,nancd101,1901,DET,O,,BB,CLE190109121,3,2,1901A0835,,,,
1901A0341,nancd101,1901,DET,O,,BB,CLE190109130,1,0,1901A0285,,,,
1901A0342,nancd101,1901,DET,O,,SH,,22,24,,,,SHs not shown on ICI sheets,
1901A0343,nancd101,1901,DET,O,,HBP,,4,3,,,,HBPs not shown on ICI sheets,
1901A0344,nancd101,1901,DET,D,OF,LFG,,128,130,,,,Games by outfield position not kept officially,Y
1901A0345,nancd101,1901,DET,D,OF,RFG,,5,2,,,,Games by outfield position not kept officially,Y
1901A0346,shawa101,1901,DET,O,,AB,DET190107060,4,3,,,,,
1901A0347,shawa101,1901,DET,O,,SH,,5,7,,,,SHs not shown on ICI sheets,
1901A0348,shawa101,1901,DET,D,SS,DP,DET190109150,1,0,1901A0316,,,,
1901A0349,sieve101,1901,DET,O,,AB,DET190108290,3,4,,,,,
1901A0350,sieve101,1901,DET,O,,AB,BLA190109270,2,3,,,,,
1901A0351,yeagj101,1901,DET,O,,BB,BOS190108280,0,1,1901A0293,,,,
1901A0352,bresr102,1901,BLA,O,,AB,DET190106010,4,5,,,,,
1901A0353,bresr102,1901,BLA,O,,AB,MLA190109031,3,5,1901A0355,,,,
1901A0354,bresr102,1901,BLA,O,,AB,BLA190109130,4,5,1901A0356,,,,
1901A0355,bresr102,1901,BLA,O,,BB,MLA190109031,2,0,1901A0370,,,,
1901A0356,bresr102,1901,BLA,O,,BB,BLA190109130,1,0,1901A0371,,,,
1901A0357,bresr102,1901,BLA,O,,SH,,6,4,,,,SHs not shown on ICI sheets,
1901A0358,bresr102,1901,BLA,D,C,DP,BLA190108150,0,1,,,,,
1901A0359,brods101,1901,BLA,O,,AB,BOS190108080,4,3,,,,,
1901A0360,brods101,1901,BLA,O,,BB,BLA190109121,0,1,1901A0397,,,,
1901A0361,brods101,1901,BLA,O,,BB,BLA190109122,0,1,1901A0381,,,,
1901A0362,brods101,1901,BLA,O,,SH,,10,11,,,,SHs not shown on ICI sheets,
1901A0363,brods101,1901,BLA,O,,HBP,,9,8,,,,HBPs not shown on ICI sheets,
1901A0364,brods101,1901,BLA,D,OF,CFG,,73,72,,,,Games by outfield position not kept officially,Y
1901A0365,donlm101,1901,BLA,O,,AB,BLA190105130,2,1,,,,,
1901A0366,donlm101,1901,BLA,O,,AB,BLA190106200,4,3,,,,,
1901A0367,donlm101,1901,BLA,O,,AB,BOS190108101,4,3,,,,,
1901A0368,donlm101,1901,BLA,O,,BB,CHA190105280,1,2,1901A0396,,,,
1901A0369,donlm101,1901,BLA,O,,BB,BLA190106220,1,0,1901A0378,,,,
1901A0370,donlm101,1901,BLA,O,,BB,MLA190109031,1,2,1901A0420,,,,
1901A0371,donlm101,1901,BLA,O,,BB,BLA190109130,0,1,1901A0354,,,,
1901A0372,donlm101,1901,BLA,O,,SH,,7,8,,,,SHs not shown on ICI sheets,
1901A0373,donlm101,1901,BLA,D,1B,DP,MLA190109031,1,0,1901A0385,,,,
1901A0374,dunnj102,1901,BLA,O,,AB,CLE190109061,3,4,,,,,
1901A0375,dunnj102,1901,BLA,O,,AB,BLA190109130,4,5,,,,,
1901A0376,dunnj102,1901,BLA,O,,BB,CLE190106030,1,2,1901A0407,,,,
1901A0377,dunnj102,1901,BLA,O,,BB,BLA190106170,0,1,1901A0408,,,,
1901A0378,dunnj102,1901,BLA,O,,BB,BLA190106220,0,1,1901A0369,,,,
1901A0379,dunnj102,1901,BLA,O,,BB,CLE190107260,2,1,,,,,
1901A0380,dunnj102,1901,BLA,O,,BB,BLA190108051,0,1,1901A0419,,,,
1901A0381,dunnj102,1901,BLA,O,,BB,BLA190109122,0,1,1901A0415,,,,
1901A0382,dunnj102,1901,BLA,O,,BB,BLA190109212,0,1,,,,,
1901A0383,dunnj102,1901,BLA,O,,SH,,16,14,,,,SHs not shown on ICI sheets,
1901A0384,dunnj102,1901,BLA,D,3B,DP,BLA190107152,2,1,1901A0389,,,,
1901A0385,dunnj102,1901,BLA,D,3B,DP,MLA190109031,1,0,1901A0431,,,,
1901A0386,foref101,1901,BLA,O,,BB,BLA190108031,1,0,,,,,
1901A0387,foutf101,1901,BLA,O,,BB,WS1190105010,0,1,1901A0933,,,,
1901A0388,hartb104,1901,BLA,D,1B,DP,BLA190106220,1,0,,,,,
1901A0389,hartb104,1901,BLA,D,1B,DP,BLA190107152,2,1,1901A0428,,,,
1901A0390,hartb104,1901,BLA,D,1B,DP,BLA190108011,1,0,1901A0429,,,,
1901A0391,howeh101,1901,BLA,O,,SH,,2,4,,,,SHs not shown on ICI sheets,
1901A0392,howeh101,1901,BLA,D,P,DP,BLA190106220,0,1,,,,,
1901A0393,jackj103,1901,BLA,O,,AB,MLA190105250,4,3,,,,,
1901A0394,jackj103,1901,BLA,O,,AB,BLA190109122,3,4,,,,,
1901A0395,jackj103,1901,BLA,O,,AB,PHA190109142,4,3,,,,,
1901A0396,jackj103,1901,BLA,O,,BB,CHA190105280,1,0,1901A0368,,,,
1901A0397,jackj103,1901,BLA,O,,BB,BLA190109121,1,0,1901A0360,,,,
1901A0398,jackj103,1901,BLA,O,,SH,,7,14,,,,SHs not shown on ICI sheets,
1901A0399,keisb101,1901,BLA,O,,AB,BOS190108092,4,5,,,,,
1901A0400,keisb101,1901,BLA,O,,SH,,5,4,,,,SHs not shown on ICI sheets,
1901A0401,keisb101,1901,BLA,D,SS,DP,CHA190108312,1,0,,,,,
1901A0402,mcgij101,1901,BLA,O,,R,DET190109090,0,1,1901A0865,,,,
1901A0403,mcgij101,1901,BLA,O,,BB,BOS190108092,2,1,1901A0424,,,,
1901A0404,mcgij101,1901,BLA,O,,SH,,7,8,,,,SHs not shown on ICI sheets,
1901A0405,mcgrj101,1901,BLA,O,,AB,PHA190105040,3,4,,,,,
1901A0406,mcgrj101,1901,BLA,O,,AB,MLA190105250,3,4,,,,,
1901A0407,mcgrj101,1901,BLA,O,,BB,CLE190106030,4,3,1901A0376,,,,
1901A0408,mcgrj101,1901,BLA,O,,BB,BLA190106170,2,1,1901A0377,,,,
1901A0409,mcgrj101,1901,BLA,O,,SH,,2,1,,,,SHs not shown on ICI sheets,
1901A0410,mcgrj101,1901,BLA,O,,HBP,,15,14,,,,HBPs not shown on ICI sheets,
1901A0411,mcgrj101,1901,BLA,D,3B,DP,BLA190108150,0,1,,,,,
1901A0412,nopsj101,1901,BLA,O,,BB,BLA190107120,1,0,1901A0938,,,,
1901A0413,nopsj101,1901,BLA,O,,BB,DET190107290,2,1,1901A0854,,,,
1901A0414,nopsj101,1901,BLA,O,,BB,BLA190108190,0,1,1901A0862,,,,
1901A0415,robiw101,1901,BLA,O,,BB,BLA190109122,2,0,1901A0361,,,,
1901A0416,robiw101,1901,BLA,O,,HBP,,3,2,,,,HBPs not shown on ICI sheets,
1901A0417,roheg101,1901,BLA,O,,BB,CHA190105290,1,0,,,,,
1901A0418,seymc101,1901,BLA,O,,BB,BLA190108012,0,1,1901A0432,,,,
1901A0419,seymc101,1901,BLA,O,,BB,BLA190108051,1,0,1901A0380,,,,
1901A0420,seymc101,1901,BLA,O,,BB,MLA190109031,2,3,1901A0353,,,,
1901A0421,seymc101,1901,BLA,O,,SH,,12,11,,,,SHs not shown on ICI sheets,
1901A0422,seymc101,1901,BLA,D,OF,RFG,,129,131,,,,Games by outfield position not kept officially,Y
1901A0423,willj106,1901,BLA,O,,BB,BLA190108012,1,0,1901A0418,,,,
1901A0424,willj106,1901,BLA,O,,BB,BOS190108092,1,2,1901A0403,,,,
1901A0425,willj106,1901,BLA,O,,BB,BLA190108260,1,0,,,,,
1901A0426,willj106,1901,BLA,O,,SH,,8,9,,,,SHs not shown on ICI sheets,
1901A0427,willj106,1901,BLA,D,2B,DP,BLA190106220,1,0,,,,,
1901A0428,willj106,1901,BLA,D,2B,DP,BLA190107152,2,1,1901A0384,,,,
1901A0429,willj106,1901,BLA,D,2B,DP,BLA190108011,1,0,1901A0390,,,,
1901A0430,willj106,1901,BLA,D,2B,DP,CHA190108312,0,1,,,,,
1901A0431,willj106,1901,BLA,D,2B,DP,MLA190109031,1,0,1901A0373,,,,
1901A0432,willj106,1901,BLA,D,2B,DP,BLA190109182,1,0,,,,,
1901A0433,bernb101,1901,PHA,O,,AB,PHA190109281,3,4,,,,,
1901A0434,bernb101,1901,PHA,O,,SH,,4,3,,,,SHs not shown on ICI sheets,
1901A0435,crosl101,1901,PHA,O,,AB,CLE190106010,3,4,,,,,
1901A0436,crosl101,1901,PHA,O,,AB,PHA190106100,4,5,,,,,
1901A0437,crosl101,1901,PHA,O,,BB,CHA190107220,0,1,,,,,
1901A0438,crosl101,1901,PHA,O,,BB,WS1190108101,0,1,,,,,
1901A0439,crosl101,1901,PHA,D,3B,DP,BOS190105080,1,0,1901A0487,,,,
1901A0440,crosl101,1901,PHA,D,3B,DP,BOS190108121,1,0,1901A0447,,,,
1901A0441,crosl101,1901,PHA,D,3B,DP,PHA190108150,2,0,1901A0448,,,,
1901A0442,crosl101,1901,PHA,D,3B,DP,PHA190108160,1,0,1901A0449,,,,
1901A0443,davih101,1901,PHA,D,1B,DP,CLE190105301,1,0,,,,,
1901A0444,davih101,1901,PHA,D,1B,DP,CLE190105302,2,1,,,,,
1901A0445,davih101,1901,PHA,D,1B,DP,PHA190106140,2,0,1901A0463,,,,
1901A0446,davih101,1901,PHA,D,1B,DP,PHA190107080,2,1,1901A0507,,,,
1901A0447,davih101,1901,PHA,D,1B,DP,BOS190108121,1,0,1901A0440,,,,
1901A0448,davih101,1901,PHA,D,1B,DP,PHA190108150,1,0,1901A0488,,,,
1901A0449,davih101,1901,PHA,D,1B,DP,PHA190108160,2,0,1901A0470,,,,
1901A0450,davih101,1901,PHA,D,1B,DP,MLA190108310,2,1,1901A0513,,,,
1901A0451,dolaj101,1901,PHA,O,,AB,MLA190105260,4,3,,,,,
1901A0452,dolaj101,1901,PHA,O,,AB,CHA190107210,4,3,,,,,
1901A0453,dolaj101,1901,PHA,O,,BB,PHA190106190,1,0,1901A0472,,,,
1901A0454,dolaj101,1901,PHA,O,,BB,CHA190109030,1,0,1901A0474,,,,
1901A0455,dolaj101,1901,PHA,O,,BB,CLE190109070,1,0,1901A0527,,,,
1901A0456,dolaj101,1901,PHA,O,,BB,BLA190109121,1,0,1901A0500,,,,
1901A0457,dolaj101,1901,PHA,O,,BB,PHA190109210,0,2,,,,,
1901A0458,dolaj101,1901,PHA,O,,BB,PHA190109270,1,0,1901A0541,,,,
1901A0459,dolaj101,1901,PHA,O,,BB,PHA190109282,1,0,1901A0519,,,,
1901A0460,dolaj101,1901,PHA,O,,SH,,4,6,,,,SHs not shown on ICI sheets,
1901A0461,dolaj101,1901,PHA,D,SS,DP,CLE190105301,0,1,,,,,
1901A0462,dolaj101,1901,PHA,D,SS,DP,CLE190105302,2,1,,,,,
1901A0463,dolaj101,1901,PHA,D,SS,DP,PHA190106140,1,0,1901A0506,,,,
1901A0464,dolaj101,1901,PHA,D,SS,DP,MLA190107180,0,1,,,,,
1901A0465,dolaj101,1901,PHA,D,3B,DP,MLA190109010,1,0,1901A0522,,,,
1901A0466,ely-b101,1901,PHA,O,,AB,PHA190108052,3,2,,,,,
1901A0467,ely-b101,1901,PHA,O,,BB,PHA190108270,1,0,1901A0516,,,,
1901A0468,ely-b101,1901,PHA,O,,BB,BLA190109130,1,0,1901A0501,,,,
1901A0469,ely-b101,1901,PHA,O,,SH,,7,8,,,,SHs not shown on ICI sheets,
1901A0470,ely-b101,1901,PHA,D,SS,DP,PHA190108160,1,0,1901A0510,,,,
1901A0471,frasc101,1901,PHA,O,,AB,BLA190106280,2,3,,,,,
1901A0472,frasc101,1901,PHA,O,,BB,PHA190106190,0,1,1901A0453,,,,
1901A0473,frasc101,1901,PHA,O,,BB,CLE190107270,0,1,1901A0514,,,,
1901A0474,frasc101,1901,PHA,O,,BB,CHA190109030,0,1,1901A0454,,,,
1901A0475,frasc101,1901,PHA,O,,BB,PHA190109141,1,0,1901A0540,,,,
1901A0476,frasc101,1901,PHA,O,,SH,,6,5,,,,SHs not shown on ICI sheets,
1901A0477,fultd101,1901,PHA,O,,AB,PHA190104270,4,5,1901A0480,,,,
1901A0478,fultd101,1901,PHA,O,,AB,MLA190107170,5,4,,,,,
1901A0479,fultd101,1901,PHA,O,,AB,WS1190108102,5,6,,,,,
1901A0480,fultd101,1901,PHA,O,,BB,PHA190104270,0,1,1901A0498,,,,
1901A0481,fultd101,1901,PHA,O,,BB,CLE190106010,1,0,,,,,
1901A0482,fultd101,1901,PHA,O,,BB,PHA190107060,0,1,,,,,
1901A0483,fultd101,1901,PHA,O,,BB,PHA190108020,1,0,1901A0814,,,,
1901A0484,fultd101,1901,PHA,O,,BB,PHA190109210,0,1,,,,,
1901A0485,fultd101,1901,PHA,O,,BB,PHA190109240,0,1,1901A0503,,,,
1901A0486,fultd101,1901,PHA,O,,SH,,18,16,,,,SHs not shown on ICI sheets,
1901A0487,fultd101,1901,PHA,D,OF,DP,BOS190105080,1,0,1901A0439,,,,
1901A0488,fultd101,1901,PHA,D,OF,DP,PHA190108150,1,0,1901A0509,,,,
1901A0489,geiep101,1901,PHA,O,,AB,CLE190106010,3,4,,,,,
1901A0490,geiep101,1901,PHA,O,,BB,PHA190105060,1,0,1901A0872,,,,
1901A0491,geiep101,1901,PHA,D,OF,LFG,,3,6,,,,Games by outfield position not kept officially,Y
1901A0492,geiep101,1901,PHA,D,OF,CFG,,16,14,,,,Games by outfield position not kept officially,Y
1901A0493,geiep101,1901,PHA,D,OF,RFG,,31,30,,,,Games by outfield position not kept officially,Y
1901A0494,haydj101,1901,PHA,O,,AB,CLE190106010,2,3,,,,,
1901A0495,haydj101,1901,PHA,D,OF,LFG,,32,30,,,,Games by outfield position not kept officially,Y
1901A0496,haydj101,1901,PHA,D,OF,CFG,,3,4,,,,Games by outfield position not kept officially,Y
1901A0497,haydj101,1901,PHA,D,OF,RFG,,15,16,,,,Games by outfield position not kept officially,Y
1901A0498,lajon101,1901,PHA,O,,BB,PHA190104270,1,0,1901A0477,,,,
1901A0499,lajon101,1901,PHA,O,,BB,WS1190108101,0,1,,,,,
1901A0500,lajon101,1901,PHA,O,,BB,BLA190109121,0,1,1901A0456,,,,
1901A0501,lajon101,1901,PHA,O,,BB,BLA190109130,0,1,1901A0468,,,,
1901A0502,lajon101,1901,PHA,O,,BB,PHA190109210,1,0,,,,,
1901A0503,lajon101,1901,PHA,O,,BB,PHA190109240,0,1,1901A0546,,,,
1901A0504,lajon101,1901,PHA,O,,SH,,2,1,,,,SHs not shown on ICI sheets,
1901A0505,lajon101,1901,PHA,D,2B,DP,CLE190105302,2,1,,,,,
1901A0506,lajon101,1901,PHA,D,2B,DP,PHA190106140,2,0,1901A0532,,,,
1901A0507,lajon101,1901,PHA,D,2B,DP,PHA190107080,2,1,1901A0446,,,,
1901A0508,lajon101,1901,PHA,D,2B,DP,MLA190107180,1,0,,,,,
1901A0509,lajon101,1901,PHA,D,2B,DP,PHA190108150,1,0,1901A0534,,,,
1901A0510,lajon101,1901,PHA,D,2B,DP,PHA190108160,2,0,1901A0442,,,,
1901A0511,leaht101,1901,PHA,O,,AB,WS1190107010,3,4,,,,,
1901A0512,leaht101,1901,PHA,O,,HBP,,1,0,,,,HBPs not shown on ICI sheets,
1901A0513,lindb101,1901,PHA,D,OF,DP,MLA190108310,1,0,1901A0450,,,,
1901A0514,mcinm101,1901,PHA,O,,BB,CLE190107270,2,1,1901A0473,,,,
1901A0515,mcinm101,1901,PHA,O,,BB,PHA190108212,1,2,1901A0841,,,,
1901A0516,mcinm101,1901,PHA,O,,BB,PHA190108270,0,1,1901A0467,,,,
1901A0517,mcinm101,1901,PHA,O,,BB,PHA190109210,1,0,,,,,
1901A0518,mcinm101,1901,PHA,O,,BB,PHA190109281,0,1,1901A0547,,,,
1901A0519,mcinm101,1901,PHA,O,,BB,PHA190109282,0,1,1901A0459,,,,
1901A0520,mcinm101,1901,PHA,O,,SH,,4,8,,,,SHs not shown on ICI sheets,
1901A0521,mcinm101,1901,PHA,D,OF,DP,PHA190107030,1,0,1901A0533,,,,
1901A0522,mcinm101,1901,PHA,D,OF,DP,MLA190109010,1,0,1901A0465,,,,
1901A0523,millb113,1901,PHA,D,P,DP,BLA190105140,1,0,,,,,
1901A0524,murpm101,1901,PHA,O,,SH,,1,0,,,,SHs not shown on ICI sheets,
1901A0525,piatw101,1901,PHA,O,,SH,,0,1,,,,SHs not shown on ICI sheets,
1901A0526,plane101,1901,PHA,O,,AB,CLE190107300,3,4,,,,,
1901A0527,plane101,1901,PHA,O,,BB,CLE190109070,0,1,1901A0455,,,,
1901A0528,plane101,1901,PHA,O,,SH,,3,2,,,,SHs not shown on ICI sheets,
1901A0529,powem102,1901,PHA,O,,AB,BOS190105080,3,4,,,,,
1901A0530,powem102,1901,PHA,O,,AB,WS1190105180,4,5,,,,,
1901A0531,powem102,1901,PHA,O,,SH,,3,1,,,,SHs not shown on ICI sheets,
1901A0532,powem102,1901,PHA,D,C,DP,PHA190106140,1,0,1901A0445,,,,
1901A0533,powem102,1901,PHA,D,C,DP,PHA190107030,1,0,1901A0521,,,,
1901A0534,powem102,1901,PHA,D,C,DP,PHA190108150,1,0,1901A0441,,,,
1901A0535,seybs101,1901,PHA,O,,AB,PHA190109281,4,5,,,,,
1901A0536,seybs101,1901,PHA,O,,BB,PHA190107310,3,2,,,,,
1901A0537,seybs101,1901,PHA,O,,BB,WS1190108101,1,2,,,,,
1901A0538,seybs101,1901,PHA,O,,BB,MLA190108300,1,0,1901A0545,,,,
1901A0539,seybs101,1901,PHA,O,,BB,DET190109060,1,2,1901A0863,,,,
1901A0540,seybs101,1901,PHA,O,,BB,PHA190109141,0,1,1901A0475,,,,
1901A0541,seybs101,1901,PHA,O,,BB,PHA190109270,1,2,1901A0458,,,,
1901A0542,seybs101,1901,PHA,O,,SH,,6,8,,,,SHs not shown on ICI sheets,
1901A0543,seybs101,1901,PHA,D,OF,LFG,,3,2,,,,Games by outfield position not kept officially,Y
1901A0544,seybs101,1901,PHA,D,OF,CFG,,24,25,,,,Games by outfield position not kept officially,Y
1901A0545,steef101,1901,PHA,O,,BB,MLA190108300,0,1,1901A0538,,,,
1901A0546,steef101,1901,PHA,O,,BB,PHA190109240,2,1,1901A0549,,,,
1901A0547,steef101,1901,PHA,O,,BB,PHA190109281,2,1,1901A0518,,,,
1901A0548,steef101,1901,PHA,O,,SH,,2,3,,,,SHs not shown on ICI sheets,
1901A0549,wilts101,1901,PHA,O,,BB,PHA190109240,1,0,1901A0485,,,,
1901A0550,andej101,1901,MLA,O,,AB,CHA190109130,4,5,,,,,
1901A0551,andej101,1901,MLA,O,,BB,MLA190105120,0,1,1901A0562,,,,
1901A0552,andej101,1901,MLA,O,,BB,MLA190107030,0,1,1901A0579,,,,
1901A0553,andej101,1901,MLA,O,,BB,MLA190109022,1,0,1901A0561,,,,
1901A0554,andej101,1901,MLA,D,1B,DP,MLA190105280,1,0,1901A0628,,,,
1901A0555,andej101,1901,MLA,D,1B,DP,PHA190106140,1,0,1901A0587,,,,
1901A0556,andej101,1901,MLA,D,1B,DP,CLE190107060,1,0,1901A0614,,,,
1901A0557,andej101,1901,MLA,D,1B,DP,MLA190107230,1,0,1901A0633,,,,
1901A0558,andej101,1901,MLA,D,1B,DP,MLA190109010,1,2,,,,,
1901A0559,boneg101,1901,MLA,O,,HBP,,1,0,,,,HBPs not shown on ICI sheets,
1901A0560,boneg101,1901,MLA,D,SS,DP,BOS190109281,1,0,,,,,
1901A0561,bruye101,1901,MLA,O,,BB,MLA190109022,0,1,1901A0580,,,,
1901A0562,burkj104,1901,MLA,O,,AB,MLA190105120,3,4,1901A0566,,,,
1901A0563,burkj104,1901,MLA,O,,AB,MLA190105260,5,3,,,,,
1901A0564,burkj104,1901,MLA,O,,AB,CLE190107060,3,2,,,,,
1901A0565,burkj104,1901,MLA,O,,BB,MLA190106030,2,3,1901A0674,,,,
1901A0566,burkj104,1901,MLA,O,,BB,MLA190105120,1,0,1901A0571,,,,
1901A0567,burkj104,1901,MLA,O,,BB,MLA190107020,0,1,1901A0605,,,,
1901A0568,burkj104,1901,MLA,O,,SH,,5,6,,,,SHs not shown on ICI sheets,
1901A0569,butlj102,1901,MLA,O,,BB,BOS190109282,0,1,1901A0582,,,,
1901A0570,connj104,1901,MLA,O,,BB,MLA190107170,0,1,1901A0606,,,,
1901A0571,conrw101,1901,MLA,O,,AB,MLA190105120,4,3,1901A0578,,,,
1901A0572,conrw101,1901,MLA,O,,AB,MLA190107041,4,3,,,,,
1901A0573,conrw101,1901,MLA,O,,AB,MLA190108310,3,4,,,,,
1901A0574,conrw101,1901,MLA,O,,AB,MLA190109010,3,4,,,,,
1901A0575,conrw101,1901,MLA,O,,AB,MLA190109032,4,3,,,,,
1901A0576,conrw101,1901,MLA,O,,AB,MLA190109082,4,3,,,,,
1901A0577,conrw101,1901,MLA,O,,AB,BLA190109211,3,4,,,,,
1901A0578,conrw101,1901,MLA,O,,BB,MLA190105120,0,1,1901A0593,,,,
1901A0579,conrw101,1901,MLA,O,,BB,MLA190107030,0,1,1901A0621,,,,
1901A0580,conrw101,1901,MLA,O,,BB,MLA190109022,1,0,1901A0623,,,,
1901A0581,conrw101,1901,MLA,O,,BB,MLA190109081,0,1,1901A0930,,,,
1901A0582,conrw101,1901,MLA,O,,BB,BOS190109282,2,1,1901A0569,,,,
1901A0583,conrw101,1901,MLA,O,,SH,,10,13,,,,SHs not shown on ICI sheets,
1901A0584,conrw101,1901,MLA,D,SS,DP,MLA190105090,2,1,1901A0658,,,,
1901A0585,conrw101,1901,MLA,D,SS,DP,MLA190105250,1,2,,,,,
1901A0586,conrw101,1901,MLA,D,SS,DP,MLA190105301,1,0,,,,,
1901A0587,conrw101,1901,MLA,D,SS,DP,PHA190106140,1,0,1901A0630,,,,
1901A0588,conrw101,1901,MLA,D,SS,DP,MLA190107100,1,0,1901A0631,,,,
1901A0589,conrw101,1901,MLA,D,SS,DP,MLA190107290,1,0,,,,,
1901A0590,conrw101,1901,MLA,D,SS,DP,MLA190109010,0,1,,,,,
1901A0591,donaj103,1901,MLA,D,C,DP,CHA190109130,1,0,,,,,
1901A0592,donaj103,1901,MLA,D,1B,DP,MLA190107170,4,3,1901A0608,,,,
1901A0593,dowlp101,1901,MLA,O,,AB,MLA190105120,4,3,1901A0594,,,,
1901A0594,dowlp101,1901,MLA,O,,BB,MLA190105120,0,1,1901A0596,,,,
1901A0595,duffh101,1901,MLA,O,,AB,MLA190105050,6,5,,,,,
1901A0596,duffh101,1901,MLA,O,,BB,MLA190105120,0,1,1901A0642,,,,
1901A0597,duffh101,1901,MLA,O,,SH,,11,12,,,,SHs not shown on ICI sheets,
1901A0598,duffh101,1901,MLA,D,OF,LFG,,9,12,,,,Games by outfield position not kept officially,Y
1901A0599,duffh101,1901,MLA,D,OF,CFG,,68,65,,,,Games by outfield position not kept officially,Y
1901A0600,frieb103,1901,MLA,O,,AB,WS1190106240,4,5,,,,,
1901A0601,frieb103,1901,MLA,O,,AB,MLA190108300,3,4,,,,,
1901A0602,frieb103,1901,MLA,O,,AB,MLA190109040,1,3,,,,,
1901A0603,frieb103,1901,MLA,O,,AB,CHA190109130,4,5,,,,,
1901A0604,frieb103,1901,MLA,O,,BB,WS1190106250,0,1,1901A0650,,,,
1901A0605,frieb103,1901,MLA,O,,BB,MLA190107020,1,0,1901A0620,,,,
1901A0606,frieb103,1901,MLA,O,,BB,MLA190107170,1,0,1901A0570,,,,
1901A0607,frieb103,1901,MLA,O,,BB,MLA190108041,1,0,1901A0653,,,,
1901A0608,frieb103,1901,MLA,D,3B,DP,MLA190107170,1,0,1901A0632,,,,
1901A0609,frieb103,1901,MLA,D,3B,DP,PHA190108160,2,0,1901A0635,,,,
1901A0610,frieb103,1901,MLA,D,OF,G,,28,29,,,,ICI sheets show 28 G in OF,
1901A0611,garvn101,1901,MLA,O,,AB,MLA190107281,2,3,,,,,
1901A0612,garvn101,1901,MLA,O,,AB,MLA190109050,2,3,,,,,
1901A0613,garvn101,1901,MLA,O,,SH,,5,4,,,,SHs not shown on ICI sheets,
1901A0614,geiep101,1901,MLA,D,OF,DP,CLE190107060,1,0,1901A0556,,,,
1901A0615,gilbb103,1901,MLA,O,,AB,MLA190105120,5,4,,,,,
1901A0616,gilbb103,1901,MLA,O,,AB,MLA190105250,4,3,,,,,
1901A0617,gilbb103,1901,MLA,O,,AB,MLA190105260,6,5,,,,,
1901A0618,gilbb103,1901,MLA,O,,AB,MLA190107270,4,3,,,,,
1901A0619,gilbb103,1901,MLA,O,,AB,MLA190109122,3,2,,,,,
1901A0620,gilbb103,1901,MLA,O,,BB,MLA190107020,1,0,1901A0651,,,,
1901A0621,gilbb103,1901,MLA,O,,BB,MLA190107030,1,0,1901A0681,,,,
1901A0622,gilbb103,1901,MLA,O,,BB,MLA190108030,1,0,1901A0643,,,,
1901A0623,gilbb103,1901,MLA,O,,BB,MLA190109022,0,1,1901A0553,,,,
1901A0624,gilbb103,1901,MLA,O,,SH,,17,15,,,,SHs not shown on ICI sheets,
1901A0625,gilbb103,1901,MLA,O,,HBP,,6,5,,,,HBPs not shown on ICI sheets,
1901A0626,gilbb103,1901,MLA,D,2B,DP,MLA190105070,1,0,,,,,
1901A0627,gilbb103,1901,MLA,D,2B,DP,MLA190105250,2,1,,,,,
1901A0628,gilbb103,1901,MLA,D,2B,DP,MLA190105280,1,0,1901A0554,,,,
1901A0629,gilbb103,1901,MLA,D,2B,DP,MLA190105301,0,1,,,,,
1901A0630,gilbb103,1901,MLA,D,2B,DP,PHA190106140,1,0,1901A0555,,,,
1901A0631,gilbb103,1901,MLA,D,2B,DP,MLA190107100,1,0,1901A0669,,,,
1901A0632,gilbb103,1901,MLA,D,2B,DP,MLA190107170,4,3,1901A0592,,,,
1901A0633,gilbb103,1901,MLA,D,2B,DP,MLA190107230,1,0,1901A0557,,,,
